"game_title","publisher","platform","release_year","global_sales","year","market_share_pct","publisher_global_sales","game_count","avg_sales_per_game"
"Outdoors Unleashed: Alaska 3D","Mastiff","3DS",2011,0.01,2011,0.0452142459654981,0.26,6,0.0433333333333333
"Vitamin Y","D3Publisher","DS",2008,0.01,2008,0.297874624302276,2.22,22,0.100909090909091
"Egg Mania: Eggstreme Madness","Kemco","GC",2002,0.01,2002,0.0165281450698904,0.07,5,0.014
"Help Wanted: 50 Wacky Jobs (jp sales)","Hudson Soft","Wii",2008,0.01,2008,0.126127093173036,0.94,9,0.104444444444444
"Magicians Academy","Enterbrain","PS2",2007,0.01,2007,0.00153673566609807,0.01,1,0.01
"Memories Off #5: Togireta Film","5pb","PSP",2009,0.01,2009,0.0332608062973793,0.24,13,0.0184615384615385
"Exstetra","FuRyu","3DS",2013,0.01,2013,0.0544932131180026,0.22,5,0.044
"Lucian Bee's: Resurrection Supernova","5pb","PS2",2009,0.01,2009,0.0332608062973793,0.24,13,0.0184615384615385
"Amnesia Later","Idea Factory","PSV",2014,0.01,2014,0.258029834699637,0.96,21,0.0457142857142857
"MotoGP 15","Milestone S.r.l.","X360",2015,0.01,2015,0.253516235457545,0.73,9,0.0811111111111111
"Azure Striker Gunvolt: Striker Pack","Inti Creates","3DS",2016,0.01,2016,0.00570092925146799,0.01,1,0.01
"Captain Rainbow","Nintendo","Wii",2008,0.01,2008,12.4731644482611,92.96,35,2.656
"Total War Attila: Tyrants & Kings","Koch Media","PC",2016,0.01,2016,0.0285046462573399,0.05,4,0.0125
"Space Raiders","Taito","GC",2003,0.01,2003,0.00247334965744107,0.01,1,0.01
"DoDonPachi Daifukkatsu: Black Label","Cave","X360",2011,0.01,2011,0.0173900946021146,0.1,4,0.025
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki","Idea Factory","PSV",2015,0.01,2015,0.166695606876194,0.48,19,0.0252631578947368
"Ishin no Arashi: Shippuu Ryuumeden","Tecmo Koei","DS",2010,0.01,2010,0.449733830997981,2.94,21,0.14
"Agatha Christie: Peril at End House","JoWood Productions","PC",2009,0.01,2009,0.0540488102332414,0.39,4,0.0975
"Muv-Luv Alternative","5pb","PS3",2012,0.01,2012,0.0868646554759948,0.37,12,0.0308333333333333
"Dengeki Gakuen RPG: Cross of Venus Special","ASCII Media Works","DS",2011,0.01,2011,0.00173900946021146,0.01,1,0.01
"Dragon Ball Z for Kinect","Namco Bandai Games","X360",2012,0.01,2012,4.48174668388308,19.09,103,0.185339805825243
"Hospital Tycoon","Codemasters","PC",2007,0.01,2007,0.479461527822599,3.12,16,0.195
"Smart Boy's Winter Wonderland","UFO Interactive","DS",2008,0.01,2008,0.0617217689995706,0.46,10,0.046
"Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!","Broccoli","PSP",2012,0.01,2012,0.023476933912431,0.1,2,0.05
"Case Closed: One Truth Prevails","Nobilis","Wii",2007,0.01,2007,0.00922041399658845,0.06,2,0.03
"Slotter Mania P: Tetsuya Shinjuku vs Ueno","Dorart","PSP",2010,0.01,2010,0.0015297069081564,0.01,1,0.01
"Bomberman","Hudson Entertainment","Wii",2008,0.01,2008,0.0415951051953628,0.31,6,0.0516666666666667
"Micro Machines V4","Codemasters","PS2",2006,0.01,2006,0.0772908652981989,0.43,13,0.0330769230769231
"SBK Superbike World Championship","Black Bean Games","PSP",2008,0.01,2008,0.0791648776298841,0.59,5,0.118
"Summer Athletics","DTP Entertainment","PC",2008,0.01,2008,0.1194182052383,0.89,9,0.0988888888888889
"Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four","Paon","PS2",2008,0.01,2008,0.00939244310863031,0.07,2,0.035
"Legends of Oz: Dorothy's Return","N/A","3DS",2014,0.01,2014,0.00537562155624244,0.02,2,0.01
"Unending Bloody Call","Asgard","PSP",2012,0.01,2012,0.0023476933912431,0.01,1,0.01
"Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna","System Soft","PSP",2011,0.01,2011,0.00173900946021146,0.01,1,0.01
"Snood 2: On Vacation","Zoo Digital Publishing","GBA",2005,0.01,2005,0.625625134833003,3.19,31,0.102903225806452
"The Land Before Time: Into the Mysterious Beyond","Game Factory","GBA",2006,0.01,2006,0.0449365495919761,0.25,8,0.03125
"Irotoridori no Sekai: World's End Re-Birth","HuneX","PSV",2015,0.01,2015,0.0104184754297621,0.03,2,0.015
"Satomi Hakkenden: Hachi Tamanoki","Quinrose","PSP",2014,0.01,2014,0.0188146754468485,0.07,7,0.01
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)","Activision","PC",2010,0.01,2010,10.7737257541455,70.43,98,0.718673469387755
"Naraku no Shiro","Nippon Ichi Software","PS2",2008,0.01,2008,0.0898990983254616,0.67,8,0.08375
"Shinigami to Shoujo","Takuyo","PSP",2011,0.01,2011,0.00173900946021146,0.01,1,0.01
"Mystereet","Yeti","PS2",2006,0.01,2006,0.00179746198367905,0.01,1,0.01
"Rabbids Invasion: The Interactive TV Show","Ubisoft","XOne",2014,0.01,2014,11.2807418357748,41.97,46,0.912391304347826
"Samurai Shodown: Warrios Rage","SNK","PS",1999,0.01,1999,0.0352586704275915,0.11,2,0.055
"Romeo Vs. Juliet","Quinrose","PSP",2013,0.01,2013,0.0123848211631824,0.05,5,0.01
"The Rise of the Argonauts","Codemasters","PC",2008,0.01,2008,0.527318591670245,3.93,19,0.206842105263158
"Trine","Nobilis","PC",2009,0.01,2009,0.0138586692905747,0.1,4,0.025
"Palais de Reine","Interchannel-Holon","PS2",2007,0.01,2007,0.00153673566609807,0.01,1,0.01
"Pony Friends 2","Eidos Interactive","PC",2009,0.01,2009,1.51336668653076,10.92,21,0.52
"Balloon Pop 2","UFO Interactive","3DS",2012,0.01,2012,0.0023476933912431,0.01,1,0.01
"Deal or No Deal","Focus Home Interactive","PC",2006,0.01,2006,0.00539238595103713,0.03,2,0.015
"National Geographic Panda (JP sales)","Ubisoft","DS",2008,0.01,2008,8.39416058394161,62.56,125,0.50048
"Knights in the Nightmare: DHE Series Special Pack","Sting","DS",2008,0.01,2008,0.0509875483039931,0.38,5,0.076
"DJ Max Technika Tune","CyberFront","PSV",2012,0.01,2012,0.00939077356497241,0.04,3,0.0133333333333333
"Teenage Mutant Ninja Turtles","Konami Digital Entertainment","Wii",2007,0.01,2007,2.64625881702088,17.22,62,0.277741935483871
"Crossroad Crisis","Success","PS",2000,0.01,2000,0.00418112639545093,0.01,1,0.01
"Bakumatsu Rock: Ultra Soul","Marvelous Interactive","PSP",2014,0.01,2014,0.0725708910092729,0.27,3,0.09
"Tengai Makyo: Dai Yon no Mokushiroku","Hudson Soft","PSP",2006,0.01,2006,0.041341625624618,0.23,3,0.0766666666666667
"Akatsuki no Goei Trinity","5pb","PS3",2012,0.01,2012,0.0868646554759948,0.37,12,0.0308333333333333
"Karnaaj Rally","Jaleco","GBA",2003,0.01,2003,0.16076772773367,0.65,8,0.08125
"Style Book: Cinnamoroll","Namco Bandai Games","DS",2006,0.01,2006,2.10303052090448,11.7,66,0.177272727272727
"Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku","Russel","PS2",2008,0.01,2008,0.00268355517389438,0.02,2,0.01
"Blazer Drive","Sega","DS",2008,0.01,2008,5.13095749248605,38.24,76,0.503157894736842
"Onigokko! Portable","Alchemist","PSP",2013,0.01,2013,0.0495392846527296,0.2,7,0.0285714285714286
"Hoshizora no Comic Garden","D3Publisher","DS",2008,0.01,2008,0.297874624302276,2.22,22,0.100909090909091
"Kiniro no Corda 3","Tecmo Koei","3DS",2015,0.01,2015,1.50026046188574,4.32,49,0.0881632653061225
"Hirameki Action: Chibikko Wagyan no Daiki na Bouken","Namco Bandai Games","DS",2009,0.01,2009,2.32409884002938,16.77,62,0.270483870967742
"Sébastien Loeb Rally Evo","Milestone S.r.l","XOne",2016,0.01,2016,0.0456074340117439,0.08,4,0.02
"Hitman (2016)","Square Enix","XOne",2016,0.01,2016,7.79887121600821,13.68,31,0.441290322580645
"STORM: Frontline Nation","Unknown","PC",2011,0.01,2011,0.881677796327212,5.07,53,0.0956603773584906
"Metal Gear Solid HD Edition","Konami Digital Entertainment","X360",2011,0.01,2011,2.06072621035058,11.85,46,0.257608695652174
"Time Travelers","Level 5","PSP",2012,0.01,2012,0.528231013029698,2.25,10,0.225
"Mushi Bugyou","Namco Bandai Games","3DS",2013,0.01,2013,2.69246012087585,10.87,77,0.141168831168831
"Patrician IV: Gold Edition","Kalypso Media","PC",2011,0.01,2011,0.109557595993322,0.63,7,0.09
"Transformers: Fall of Cybertron","Activision","PC",2012,0.01,2012,13.5696678013851,57.8,53,1.09056603773585
"Sea Monsters: A Prehistoric Adventure","DSI Games","DS",2007,0.01,2007,0.0184408279931769,0.12,4,0.03
"Spore Galactic Adventures","Electronic Arts","PC",2009,0.01,2009,11.9891348032762,86.51,115,0.752260869565217
"15 Days","DTP Entertainment","PC",2009,0.01,2009,0.139972559834805,1.01,11,0.0918181818181818
"Battle Fantasia","505 Games","PS3",2008,0.01,2008,0.387773722627737,2.89,15,0.192666666666667
"Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack","Nintendo","3DS",2015,0.01,2015,9.70307345025178,27.94,36,0.776111111111111
"Driving Simulator 2011","N/A","PC",2011,0.01,2011,0.0330411797440178,0.19,3,0.0633333333333333
"Imagine Figure Skater (JP sales)","Ubisoft","DS",2007,0.01,2007,7.55920274153643,49.19,98,0.501938775510204
"The Treasures of Mystery Island 3 Pack - Save Mystery Island!","Unknown","PC",2011,0.01,2011,0.881677796327212,5.07,53,0.0956603773584906
"Hyakki Yagyou Kaidan Romance","Quinrose","PSP",2012,0.01,2012,0.0164338537387017,0.07,5,0.014
"Bookworm Deluxe","PopCap Games","PC",2006,0.01,2006,0.00179746198367905,0.01,1,0.01
"Hakuoki: Reimeiroku - Omouhase Kara","Idea Factory","PSV",2015,0.01,2015,0.166695606876194,0.48,19,0.0252631578947368
"E.T. The Extra-Terrestrial","NewKidCo","GBA",2001,0.01,2001,0.00280269058295964,0.01,1,0.01
"God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7","Namco Bandai Games","PS4",2016,0.01,2016,4.91990194401688,8.63,57,0.15140350877193
"Sweet Honey Coming","Kadokawa Shoten","PS2",2009,0.01,2009,0.0138586692905747,0.1,4,0.025
"Mahou Sensei Negima!? Neo-Pactio Fight!!","Marvelous Interactive","Wii",2007,0.01,2007,0.0322714489880596,0.21,11,0.0190909090909091
"Bound By Flame","N/A","X360",2014,0.01,2014,0.00537562155624244,0.02,2,0.01
"Psychic Detective","Electronic Arts","PS",1995,0.01,1995,3.65070629242341,3.98,13,0.306153846153846
"Codename: Panzers Complete Collection","Nordic Games","PC",2016,0.01,2016,0.0285046462573399,0.05,5,0.01
"Super Robot Taisen: Original Generation","Banpresto","GBA",2002,0.01,2002,0.240838685304118,1.02,4,0.255
"Dramatical Murder Re:code","Nitroplus","PSV",2014,0.01,2014,0.00268781077812122,0.01,1,0.01
"Pro Evolution Soccer 2008","Konami Digital Entertainment","PC",2007,0.01,2007,2.64625881702088,17.22,62,0.277741935483871
"Sugar + Spice! Anoko no Suteki na Nanimokamo","Alchemist","PS2",2008,0.01,2008,0.0402533276084156,0.3,7,0.0428571428571429
"Hanasaku Manimani","5pb","PSV",2014,0.01,2014,0.0510684047843032,0.19,13,0.0146153846153846
"Kanokon: Esuii","5pb","PS2",2008,0.01,2008,0.0187848862172606,0.14,9,0.0155555555555556
"Mighty No. 9","Deep Silver","XOne",2016,0.01,2016,0.552990137392395,0.97,11,0.0881818181818182
"Mortal Kombat: Deadly Alliance","Midway Games","GBA",2002,0.01,2002,2.23602191159804,9.47,37,0.255945945945946
"Original Frisbee Disc Sports: Ultimate & Golf","Destination Software, Inc","DS",2007,0.01,2007,0.0583959553117268,0.38,3,0.126666666666667
"Teslagrad","Rain Games","PSV",2015,0.01,2015,0.00347282514325404,0.01,1,0.01
"End of Nations","Trion Worlds","PC",2012,0.01,2012,0.0023476933912431,0.01,1,0.01
"Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party","Namco Bandai Games","3DS",2014,0.01,2014,3.49684182233571,13.01,87,0.149540229885057
"XI Coliseum","Sony Computer Entertainment","PSP",2006,0.01,2006,6.21742100154582,34.59,56,0.617678571428571
"Resident Evil 4 HD","Capcom","XOne",2016,0.01,2016,1.9953252380138,3.5,36,0.0972222222222222
"Farming 2017 - The Simulation","UIG Entertainment","PS4",2016,0.01,2016,0.022803717005872,0.04,2,0.02
"Grisaia no Kajitsu: La Fruit de la Grisaia","Prototype","PSP",2013,0.01,2013,0.00495392846527296,0.02,2,0.01
"Scarlett: Nichijou no Kyoukaisen","Kadokawa Shoten","PS2",2008,0.01,2008,0.0295191069128381,0.22,6,0.0366666666666667
"Mini Desktop Racing","Popcorn Arcade","Wii",2007,0.01,2007,0.0384183916524519,0.25,7,0.0357142857142857
"Yattaman Wii: BikkuriDokkiri Machine de Mou Race da Koron","Takara Tomy","Wii",2008,0.01,2008,0.156987977672821,1.17,16,0.073125
"Neo Angelique Special","Tecmo Koei","PSP",2008,0.01,2008,0.547445255474453,4.08,30,0.136
"Rugby Challenge 3","Alternative Software","XOne",2016,0.01,2016,0.0798130095205519,0.14,5,0.028
"Damnation","Codemasters","PC",2009,0.01,2009,1.16967168812451,8.44,27,0.312592592592593
"Outdoors Unleashed: Africa 3D","Mastiff","3DS",2011,0.01,2011,0.0452142459654981,0.26,6,0.0433333333333333
"PGA European Tour","Infogrames","N64",2000,0.01,2000,0.752602751181168,1.8,14,0.128571428571429
"Real Rode","Kadokawa Shoten","PS2",2008,0.01,2008,0.0295191069128381,0.22,6,0.0366666666666667
"Fit & Fun","Unknown","Wii",2011,0.01,2011,0.881677796327212,5.07,53,0.0956603773584906
"Planet Monsters","Titus","GBA",2001,0.01,2001,0.277466367713004,0.99,4,0.2475
"Carmageddon 64","Virgin Interactive","N64",1999,0.01,1999,0.410282710430156,1.28,6,0.213333333333333
"Bust-A-Move 3000","Ubisoft","GC",2003,0.01,2003,4.42234918750464,17.88,53,0.337358490566038
"Breach","Destineer","PC",2011,0.01,2011,0.0139120756816917,0.08,2,0.04
"Secret Files 2: Puritas Cordis","Deep Silver","DS",2009,0.01,2009,0.38388513934892,2.77,26,0.106538461538462
"Mezase!! Tsuri Master DS","Hudson Soft","DS",2009,0.01,2009,0.307662458250759,2.22,14,0.158571428571429
"Mega Brain Boost","Majesco Entertainment","DS",2008,0.01,2008,0.183823529411765,1.37,12,0.114166666666667
"Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru","dramatic create","PSV",2016,0.01,2016,0.017102787754404,0.03,2,0.015
"Eiyuu Densetsu: Sora no Kiseki Material Collection Portable","Falcom Corporation","PSP",2007,0.01,2007,0.021514299325373,0.14,4,0.035
"Myst IV: Revelation","Ubisoft","PC",2004,0.01,2004,3.47175255872672,15.4,32,0.48125
"Plushees","Destineer","DS",2008,0.01,2008,0.210659081150708,1.57,16,0.098125
"Woody Woodpecker in Crazy Castle 5","Kemco","GBA",2002,0.01,2002,0.0165281450698904,0.07,5,0.014
"Men in Black II: Alien Escape","Infogrames","GC",2003,0.01,2003,0.06925379040835,0.28,3,0.0933333333333333
"SCORE International Baja 1000: The Official Game","Activision","PS2",2008,0.01,2008,9.13348003434951,68.07,92,0.739891304347826
"Know How 2","7G//AMES","DS",2010,0.01,2010,0.0015297069081564,0.01,1,0.01
"Spirits & Spells","Wanadoo","GBA",2003,0.01,2003,0.00742004897232322,0.03,2,0.015
"Red Dead Redemption 2","Rockstar Games","PS4",2018,13.94,2018,13.3211678832117,19.71,2,9.855
"Call of Duty: WWII","Activision","PS4",2017,13.4,2017,16.8559816590246,32.35,10,3.235
"FIFA 18","EA Sports","PS4",2017,11.8,2017,11.9112130054189,22.86,12,1.905
"Call of Duty: Black Ops IIII","Activision","PS4",2018,9.32,2018,13.1048932143823,19.39,10,1.939
"FIFA 19","Electronic Arts","PS4",2018,9.15,2018,11.9897269532306,17.74,16,1.10875
"Call of Duty: Infinite Warfare","Activision","PS4",2016,8.48,2016,11.0940083233567,19.46,29,0.671034482758621
"FIFA 13","EA Sports","PS3",2012,8.01,2012,4.1178542082404,17.54,9,1.94888888888889
"Battlefield 1","Electronic Arts","PS4",2016,7.26,2016,16.5611994755145,29.05,27,1.07592592592593
"FIFA Soccer 12","EA Sports","PS3",2011,6.65,2011,2.29201446855871,13.18,8,1.6475
"Red Dead Redemption","Rockstar Games","PS3",2011,6.57,2011,1.1529632721202,6.63,4,1.6575
"Call of Duty: WWII","Activision","XOne",2017,6.23,2017,16.8559816590246,32.35,10,3.235
"Red Dead Redemption 2","Rockstar Games","XOne",2018,5.77,2018,13.3211678832117,19.71,2,9.855
"Final Fantasy XIII","Square Enix","PS3",2010,5.35,2010,3.63764302759591,23.78,30,0.792666666666667
"Madden NFL 2004","EA Sports","PS2",2003,5.23,2003,2.15676090128862,8.72,2,4.36
"Battlefield 1","Electronic Arts","XOne",2016,5.13,2016,16.5611994755145,29.05,27,1.07592592592593
"FIFA 13","EA Sports","X360",2012,5.11,2012,4.1178542082404,17.54,9,1.94888888888889
"Final Fantasy XV","Square Enix","PS4",2016,5.07,2016,7.79887121600821,13.68,31,0.441290322580645
"Call of Duty: Black Ops IIII","Activision","XOne",2018,4.85,2018,13.1048932143823,19.39,10,1.939
"Crash Bandicoot N. Sane Trilogy","Activision","PS4",2017,4.83,2017,16.8559816590246,32.35,10,3.235
"Call of Duty: Infinite Warfare","Activision","XOne",2016,4.79,2016,11.0940083233567,19.46,29,0.671034482758621
"Star Wars Battlefront II (2017)","Electronic Arts","PS4",2017,4.53,2017,7.37807419758233,14.16,12,1.18
"The Elder Scrolls IV: Oblivion","Take-Two Interactive","X360",2009,4.47,2009,3.44526518563687,24.86,44,0.565
"Winning Eleven: Pro Evolution Soccer 2007","Konami","PS2",2007,4.39,2007,1.15562522090575,7.52,17,0.442352941176471
"Asteroids","Atari","2600",1981,4.31,1981,32.0343307817212,13.81,13,1.06230769230769
"FIFA Soccer 12","EA Sports","X360",2011,4.18,2011,2.29201446855871,13.18,8,1.6475
"Destiny 2","Activision","PS4",2017,4.14,2017,16.8559816590246,32.35,10,3.235
"FIFA 07 Soccer","EA Sports","PS2",2006,4.11,2006,1.29597009023259,7.21,7,1.03
"Assassin's Creed Origins","Ubisoft","PS4",2017,4.06,2017,10.3011671529804,19.77,23,0.859565217391304
"World Soccer Winning Eleven 9","Konami","PS2",2006,4.06,2006,1.27080562246108,7.07,13,0.543846153846154
"Namco Museum Vol.3","Namco","PS",1997,4.05,1997,3.23557322969859,7.16,5,1.432
"Far Cry 5","Ubisoft","PS4",2018,3.95,2018,9.83373884833739,14.55,29,0.501724137931035
"World Soccer Winning Eleven 8 International","Konami","PS2",2005,3.85,2005,1.08454764753182,5.53,6,0.921666666666667
"Namco Museum Vol.1","Namco","PS",1996,3.84,1996,2.23639262127078,4.91,2,2.455
"Pro Evolution Soccer 2008","Konami","PS2",2008,3.63,2008,1.27468870759983,9.5,22,0.431818181818182
"Star Wars Battlefront","LucasArts","PS2",2004,3.61,2004,2.14842869380946,9.53,7,1.36142857142857
"Doom II","GT Interactive","PC",1994,3.61,1994,3.70408372665709,3.61,1,3.61
"Star Wars Battlefront II","LucasArts","PS2",2005,3.59,2005,3.68706976014434,18.8,13,1.44615384615385
"The Getaway","Sony Computer Entertainment","PS2",2003,3.54,2003,7.17518735623655,29.01,36,0.805833333333333
"Tomb Raider III: Adventures of Lara Croft","Eidos Interactive","PS",1998,3.54,1998,3.8476046774802,11.22,11,1.02
"FIFA Soccer 2004","EA Sports","PS2",2003,3.49,2003,2.15676090128862,8.72,2,4.36
"Grand Theft Auto 2","Rockstar Games","PS",1999,3.42,1999,1.25649080069235,3.92,3,1.30666666666667
"Gears of War 4","Microsoft Studios","XOne",2016,3.38,2016,1.92691408699618,3.38,1,3.38
"The Elder Scrolls V: Skyrim Special Edition","Bethesda Softworks","PS4",2016,3.36,2016,6.00307850179579,10.53,8,1.31625
"Watch Dogs 2","Ubisoft","PS4",2016,3.36,2016,12.5420443532296,22,37,0.594594594594595
"NBA 2K18","2K Sports","PS4",2017,3.34,2017,4.27782409337224,8.21,8,1.02625
"Assassin's Creed Odyssey","Ubisoft","PS4",2018,3.18,2018,9.83373884833739,14.55,29,0.501724137931035
"FIFA 18","EA Sports","XOne",2017,3.14,2017,11.9112130054189,22.86,12,1.905
"Tom Clancy's Ghost Recon Wildlands","Ubisoft","PS4",2017,3.12,2017,10.3011671529804,19.77,23,0.859565217391304
"LEGO Batman: The Videogame","Warner Bros. Interactive","Wii",2008,3.08,2008,0.587698583082868,4.38,2,2.19
"Borderlands 2","2K Games","X360",2013,3.06,2013,0.757951055186763,3.06,1,3.06
"WWE SmackDown! vs. Raw 2006","THQ","PS2",2005,3,2005,5.44235031085136,27.75,70,0.396428571428571
"World Soccer Winning Eleven 6 International","Konami","PS2",2003,2.99,2003,1.94899953006356,7.88,9,0.875555555555556
"Mortal Kombat (2011)","Warner Bros. Interactive Entertainment","PS3",2011,2.9,2011,4.35795770728993,25.06,21,1.19333333333333
"Hot Shots Golf 3","Sony Computer Entertainment","PS2",2002,2.89,2002,7.00085001888931,29.65,35,0.847142857142857
"Colin McRae Rally","Sony Computer Entertainment","PS",2000,2.87,2000,12.3552284985575,29.55,38,0.777631578947368
"Mafia III","2K Games","PS4",2016,2.87,2016,4.68616384470669,8.22,9,0.913333333333333
"WWE SmackDown! vs. Raw","THQ","PS2",2004,2.83,2004,7.29518914288291,32.36,53,0.610566037735849
"Diablo III: Ultimate Evil Edition","Blizzard Entertainment","PS4",2014,2.82,2014,1.04018277113291,3.87,3,1.29
"Gran Turismo (PSP)","Sony Computer Entertainment","PSN",2009,2.82,2009,5.69036961070998,41.06,56,0.733214285714286
"Hot Shots Golf","Sony Computer Entertainment","PS",1998,2.79,1998,13.5111964610267,39.4,39,1.01025641025641
"Need for Speed: Most Wanted (2012)","Electronic Arts","PS3",2012,2.74,2012,12.9968306139218,55.36,49,1.12979591836735
"Mortal Kombat","Arena Entertainment","GEN",1993,2.67,1993,8.27779726411785,4.72,2,2.36
"Medal of Honor","Electronic Arts","PS",1999,2.67,1999,10.3884864414386,32.41,37,0.875945945945946
"Call of Duty 2: Big Red One","Activision","PS2",2005,2.67,2005,7.63105767910726,38.91,77,0.505324675324675
